DATE,STATION,NAME,PRCP,TAVG,TMAX,TMIN,target
2017-08-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.6,35.5,27.8,0
2017-08-19,IN006011400,"CHANDIGARH IAFB, IN",9.9,27.1,35.0,25.6,1
2017-08-20,IN006011400,"CHANDIGARH IAFB, IN",53.1,29.8,34.2,26.5,1
2017-08-21,IN006011400,"CHANDIGARH IAFB, IN",19.1,27.1,34.2,26.5,1
2017-08-22,IN006011400,"CHANDIGARH IAFB, IN",115.1,27.8,30.4,26.2,1
2017-08-23,IN006011400,"CHANDIGARH IAFB, IN",7.9,28.0,32.0,25.2,1
2017-08-24,IN006011400,"CHANDIGARH IAFB, IN",13.0,29.1,34.1,24.0,1
2017-08-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.7,34.1,24.0,0
2017-08-26,IN006011400,"CHANDIGARH IAFB, IN",0.5,29.8,34.5,24.7,1
2017-08-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.5,34.2,24.7,0
2017-08-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.1,34.2,26.2,0
2017-08-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.4,32.6,27.6,0
2017-08-30,IN006011400,"CHANDIGARH IAFB, IN",5.1,29.8,34.9,26.0,1
2017-08-31,IN006011400,"CHANDIGARH IAFB, IN",2.0,28.9,35.6,26.0,1
2017-09-01,IN006011400,"CHANDIGARH IAFB, IN",13.0,25.7,35.6,24.0,1
2017-09-02,IN006011400,"CHANDIGARH IAFB, IN",8.9,27.6,32.2,23.7,1
2017-09-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.9,32.5,24.6,0
2017-09-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.7,33.5,24.0,0
2017-09-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.6,33.5,23.4,0
2017-09-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.9,34.4,23.4,0
2017-09-07,IN006011400,"CHANDIGARH IAFB, IN",10.9,26.2,34.4,23.4,1
2017-09-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.2,33.5,22.2,0
2017-09-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.3,33.5,24.8,0
2017-09-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.3,34.0,26.0,0
2017-09-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.2,34.0,24.4,0
2017-09-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.4,33.6,23.4,0
2017-09-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.5,34.5,24.2,0
2017-09-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.9,34.8,24.2,0
2017-09-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.3,34.8,23.4,0
2017-09-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.2,34.8,23.4,0
2017-09-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.4,34.1,23.4,0
2017-09-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.1,36.3,22.3,0
2017-09-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.8,36.3,23.1,0
2017-09-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.6,35.5,23.7,0
2017-09-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.0,35.5,23.6,0
2017-09-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.0,34.0,23.6,0
2017-09-23,IN006011400,"CHANDIGARH IAFB, IN",56.9,22.7,30.6,23.6,1
2017-09-24,IN006011400,"CHANDIGARH IAFB, IN",47.0,26.5,31.4,21.6,1
2017-09-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.6,32.9,23.0,0
2017-09-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.0,32.9,23.7,0
2017-09-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.2,32.8,24.2,0
2017-09-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.4,33.5,24.7,0
2017-09-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.9,34.0,24.7,0
2017-09-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.6,34.4,23.6,0
2017-10-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.3,34.4,23.2,0
2017-10-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.6,34.2,22.2,0
2017-10-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.1,34.0,22.3,0
2017-10-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.2,33.7,23.0,0
2017-10-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.9,34.4,23.0,0
2017-10-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.5,34.5,22.4,0
2017-10-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.7,34.7,21.1,0
2017-10-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.6,34.7,21.0,0
2017-10-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.7,34.8,22.7,0
2017-10-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.6,34.8,22.7,0
2017-10-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.4,34.3,23.0,0
2017-10-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.9,34.0,22.0,0
2017-10-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.3,33.6,20.4,0
2017-10-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.0,33.8,19.2,0
2017-10-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.3,34.7,17.4,0
2017-10-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.7,34.7,16.9,0
2017-10-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.2,34.4,16.6,0
2017-10-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,23.7,33.5,17.2,0
2017-10-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.3,36.2,17.7,0
2017-10-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.8,36.2,18.1,0
2017-10-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.2,33.9,17.0,0
2017-10-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.1,32.5,15.2,0
2017-10-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.6,32.5,14.0,0
2017-10-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.2,31.9,14.8,0
2017-10-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.8,31.6,16.4,0
2017-10-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.9,30.8,16.2,0
2017-10-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.9,30.6,13.9,0
2017-10-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.7,29.6,16.2,0
2017-10-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.8,29.3,15.4,0
2017-10-31,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.0,29.2,14.0,0
2017-11-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.6,29.2,16.2,0
2017-11-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.9,28.1,16.0,0
2017-11-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.9,28.1,15.2,0
2017-11-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.3,29.6,14.9,0
2017-11-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.9,29.6,15.0,0
2017-11-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.2,28.2,14.2,0
2017-11-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.9,27.6,14.0,0
2017-11-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.7,27.4,13.2,0
2017-11-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.2,27.7,13.4,0
