time,temp_mean,temp_max,temp_min,wind_dir,humidity,pressure,wind_gusts,precip_sum,rain_sum,target
2020-07-19,29.9,33.8,26.9,281.0,82.0,970.5,16.6,1.3,1.3,1
2020-07-20,29.1,32.9,25.6,254.0,81.0,968.6,19.2,4.0,4.0,1
2020-07-21,26.0,27.6,24.0,113.0,89.0,972.1,17.1,16.0,16.0,1
2020-07-22,26.0,29.6,23.9,216.0,89.0,973.1,12.0,12.4,12.4,1
2020-07-23,27.9,32.0,23.5,326.0,81.0,972.1,13.8,0.0,0.0,0
2020-07-24,28.8,32.5,26.0,111.0,79.0,975.4,20.2,0.3,0.3,1
2020-07-25,28.4,30.9,26.1,109.0,81.0,977.1,22.4,1.4,1.4,1
2020-07-26,29.3,32.8,26.3,85.0,81.0,976.6,15.4,0.3,0.3,1
2020-07-27,30.3,33.8,26.5,302.0,79.0,973.6,14.9,0.7,0.7,1
2020-07-28,30.9,35.2,27.4,345.0,78.0,971.2,14.2,1.3,1.3,1
2020-07-29,29.9,35.0,26.6,119.0,82.0,971.5,20.8,5.0,5.0,1
2020-07-30,27.1,30.3,24.4,107.0,88.0,973.8,20.1,9.4,9.4,1
2020-07-31,28.4,32.2,25.1,88.0,86.0,973.0,15.2,1.4,1.4,1
2020-08-01,28.8,32.4,26.2,119.0,87.0,972.4,16.3,1.3,1.3,1
2020-08-02,29.1,33.0,26.2,325.0,86.0,970.6,17.9,1.8,1.8,1
2020-08-03,30.1,34.2,26.4,354.0,83.0,966.5,14.5,1.3,1.3,1
2020-08-04,30.7,35.3,27.5,56.0,82.0,964.9,14.0,0.5,0.5,1
2020-08-05,30.5,35.5,26.4,79.0,81.0,966.9,13.2,0.0,0.0,0
2020-08-06,31.0,34.0,28.1,95.0,75.0,970.3,21.8,0.0,0.0,0
2020-08-07,29.6,31.6,28.3,110.0,77.0,972.7,23.3,0.3,0.3,1
2020-08-08,30.4,34.0,26.8,6.0,78.0,970.3,11.0,0.3,0.3,1
2020-08-09,29.8,34.0,27.0,40.0,86.0,969.2,13.9,12.0,12.0,1
2020-08-10,28.6,31.6,26.4,111.0,87.0,970.7,17.0,5.6,5.6,1
2020-08-11,28.4,31.5,25.8,150.0,89.0,970.4,15.3,16.3,16.3,1
2020-08-12,29.0,33.2,26.5,198.0,89.0,969.0,19.1,6.9,6.9,1
2020-08-13,27.0,29.6,25.5,119.0,91.0,969.0,24.9,38.7,38.7,1
2020-08-14,28.2,32.0,25.6,106.0,84.0,968.9,25.2,3.1,3.1,1
2020-08-15,29.2,32.8,26.0,110.0,85.0,968.6,17.7,0.5,0.5,1
2020-08-16,28.8,32.1,26.0,110.0,85.0,969.7,20.1,1.2,1.2,1
2020-08-17,28.7,32.6,26.4,123.0,88.0,969.9,18.3,2.2,2.2,1
2020-08-18,29.2,33.0,26.0,121.0,87.0,970.4,16.7,9.2,9.2,1
2020-08-19,27.6,31.0,25.2,136.0,90.0,969.9,19.5,20.3,20.3,1
2020-08-20,26.1,27.9,25.0,114.0,92.0,972.6,27.6,10.1,10.1,1
2020-08-21,26.1,29.6,24.6,91.0,88.0,974.7,20.7,21.9,21.9,1
2020-08-22,27.9,31.8,24.6,73.0,81.0,974.1,12.2,0.6,0.6,1
2020-08-23,28.2,31.8,25.0,103.0,81.0,972.9,20.0,0.4,0.4,1
2020-08-24,28.3,31.8,25.6,110.0,81.0,972.7,24.7,0.6,0.6,1
2020-08-25,28.5,31.9,26.0,122.0,82.0,974.2,21.5,1.6,1.6,1
2020-08-26,28.2,31.2,25.8,150.0,86.0,975.0,16.9,5.1,5.1,1
2020-08-27,28.4,31.4,25.8,157.0,84.0,974.6,10.7,1.1,1.1,1
2020-08-28,27.8,31.5,25.4,71.0,88.0,973.0,11.3,4.1,4.1,1
2020-08-29,27.9,31.6,24.6,78.0,88.0,972.8,10.9,2.4,2.4,1
2020-08-30,27.9,31.5,25.6,106.0,84.0,973.2,24.7,2.7,2.7,1
2020-08-31,27.9,30.7,25.8,126.0,80.0,974.4,34.4,0.5,0.5,1
2020-09-01,27.9,31.1,25.2,140.0,80.0,975.8,21.3,1.0,1.0,1
2020-09-02,28.5,32.0,25.1,150.0,82.0,977.6,15.8,0.3,0.3,1
2020-09-03,28.0,30.4,26.3,106.0,86.0,979.0,20.0,9.6,9.6,1
2020-09-04,28.3,31.6,25.6,107.0,84.0,977.8,17.7,2.5,2.5,1
2020-09-05,27.8,31.8,25.2,294.0,87.0,975.8,11.3,8.0,8.0,1
2020-09-06,27.7,30.9,24.5,313.0,88.0,974.7,10.1,5.8,5.8,1
2020-09-07,28.3,31.9,24.7,303.0,83.0,975.3,11.1,0.1,0.1,1
2020-09-08,28.6,33.0,24.3,314.0,80.0,975.7,13.2,0.0,0.0,0
2020-09-09,28.7,33.3,24.1,320.0,78.0,975.6,15.0,0.0,0.0,0
2020-09-10,28.9,33.5,24.0,312.0,77.0,973.0,15.8,0.0,0.0,0
2020-09-11,28.9,33.4,25.0,356.0,79.0,973.6,15.0,0.0,0.0,0
2020-09-12,28.7,33.8,23.9,351.0,77.0,976.3,13.8,0.0,0.0,0
2020-09-13,29.0,33.2,24.1,22.0,78.0,976.3,11.7,0.2,0.2,1
2020-09-14,28.8,34.0,24.0,319.0,76.0,975.2,11.7,0.0,0.0,0
2020-09-15,29.1,34.2,23.9,329.0,75.0,974.5,12.4,0.0,0.0,0
2020-09-16,30.7,35.4,26.9,316.0,69.0,974.2,17.8,0.0,0.0,0
2020-09-17,30.5,35.8,26.5,306.0,66.0,973.7,17.9,0.0,0.0,0
2020-09-18,30.2,35.7,25.4,322.0,67.0,972.8,17.9,0.0,0.0,0
2020-09-19,29.0,34.5,24.9,341.0,73.0,973.2,12.4,0.0,0.0,0
2020-09-20,28.7,34.8,23.5,334.0,72.0,972.9,15.9,0.0,0.0,0
2020-09-21,29.1,34.8,23.7,352.0,70.0,971.8,13.6,0.0,0.0,0
2020-09-22,29.1,33.3,25.6,82.0,77.0,972.5,14.1,0.3,0.3,1
2020-09-23,28.8,32.9,25.7,67.0,77.0,972.5,14.7,1.0,1.0,1
2020-09-24,28.6,33.5,24.4,346.0,77.0,974.1,17.3,0.2,0.2,1
2020-09-25,28.6,34.7,23.4,300.0,67.0,973.4,16.3,0.0,0.0,0
2020-09-26,27.6,33.6,23.3,327.0,68.0,973.6,13.8,0.1,0.1,1
2020-09-27,26.9,33.8,20.8,321.0,65.0,976.1,14.7,0.0,0.0,0
2020-09-28,26.9,33.3,21.1,325.0,63.0,977.5,17.4,0.0,0.0,0
2020-09-29,26.7,33.0,21.1,319.0,63.0,977.0,18.0,0.0,0.0,0
2020-09-30,26.5,33.2,21.0,320.0,59.0,975.8,20.3,0.0,0.0,0
2020-10-01,26.6,33.3,20.9,322.0,58.0,975.5,18.4,0.0,0.0,0
2020-10-02,26.5,33.5,20.3,322.0,59.0,976.0,15.9,0.0,0.0,0
2020-10-03,25.4,33.0,19.6,331.0,56.0,977.0,15.2,0.0,0.0,0
2020-10-04,25.3,32.8,18.0,325.0,55.0,977.9,16.8,0.0,0.0,0
2020-10-05,25.7,33.7,19.0,324.0,54.0,977.5,18.8,0.0,0.0,0
2020-10-06,25.4,33.9,18.0,329.0,59.0,977.8,15.1,0.0,0.0,0
2020-10-07,25.3,33.8,17.6,338.0,59.0,979.5,13.3,0.0,0.0,0
2020-10-08,25.4,33.7,18.3,340.0,56.0,980.0,13.7,0.0,0.0,0
2020-10-09,25.4,33.3,19.5,336.0,59.0,980.4,13.0,0.0,0.0,0
2020-10-10,25.8,33.6,19.0,324.0,58.0,979.1,16.0,0.0,0.0,0
2020-10-11,25.8,33.8,18.9,329.0,58.0,977.2,15.0,0.0,0.0,0
2020-10-12,25.3,33.4,17.2,29.0,60.0,975.8,10.5,0.0,0.0,0
2020-10-13,26.4,32.7,20.5,123.0,64.0,977.3,15.1,0.0,0.0,0
2020-10-14,26.5,33.2,21.1,330.0,58.0,978.3,11.2,0.0,0.0,0
2020-10-15,25.1,33.5,17.9,336.0,43.0,978.7,15.4,0.0,0.0,0
2020-10-16,24.4,32.7,17.0,338.0,44.0,978.3,12.6,0.0,0.0,0
2020-10-17,25.0,32.8,16.8,344.0,45.0,979.1,12.6,0.0,0.0,0
2020-10-18,24.3,32.8,16.2,321.0,41.0,979.1,19.1,0.0,0.0,0
2020-10-19,24.1,32.8,16.0,324.0,42.0,978.7,18.3,0.0,0.0,0
2020-10-20,23.8,32.6,16.2,336.0,40.0,978.4,16.2,0.0,0.0,0
2020-10-21,24.2,32.2,16.0,16.0,35.0,979.8,14.1,0.0,0.0,0
2020-10-22,23.7,32.2,16.6,16.0,39.0,978.5,15.3,0.0,0.0,0
2020-10-23,23.3,31.5,15.2,343.0,39.0,978.4,12.1,0.0,0.0,0
2020-10-24,22.7,31.1,14.7,334.0,47.0,978.9,13.4,0.0,0.0,0
2020-10-25,23.3,31.9,14.8,358.0,43.0,981.3,15.7,0.0,0.0,0
2020-10-26,23.6,31.6,15.9,329.0,35.0,983.0,18.1,0.0,0.0,0
2020-10-27,22.4,30.2,15.7,321.0,42.0,982.4,18.4,0.0,0.0,0
2020-10-28,21.2,30.1,12.9,339.0,45.0,982.9,13.6,0.0,0.0,0
2020-10-29,21.9,30.1,12.2,354.0,40.0,984.2,10.6,0.0,0.0,0
2020-10-30,21.9,30.0,13.7,326.0,40.0,984.0,17.9,0.0,0.0,0
2020-10-31,21.9,30.5,15.2,317.0,41.0,983.7,20.7,0.0,0.0,0
2020-11-01,20.8,29.8,12.5,306.0,36.0,983.8,17.3,0.0,0.0,0
2020-11-02,20.4,29.5,11.8,308.0,35.0,984.5,16.2,0.0,0.0,0
2020-11-03,20.2,28.9,12.9,316.0,41.0,983.9,14.1,0.0,0.0,0
2020-11-04,20.9,29.9,13.4,318.0,49.0,982.7,18.5,0.0,0.0,0
2020-11-05,21.2,30.2,13.1,337.0,45.0,984.0,15.8,0.0,0.0,0
2020-11-06,21.0,30.0,12.6,333.0,41.0,986.8,18.2,0.0,0.0,0
2020-11-07,20.8,29.4,14.5,327.0,43.0,987.5,19.2,0.0,0.0,0
2020-11-08,19.4,28.7,11.7,23.0,50.0,988.2,11.6,0.0,0.0,0
2020-11-09,19.6,28.5,11.2,358.0,51.0,987.1,11.2,0.0,0.0,0
2020-11-10,19.5,28.4,12.1,91.0,58.0,985.9,12.0,0.0,0.0,0
2020-11-11,19.9,28.0,12.2,86.0,64.0,987.9,10.0,0.0,0.0,0
2020-11-12,20.5,27.6,12.1,317.0,54.0,989.1,10.5,0.0,0.0,0
2020-11-13,19.7,27.9,11.4,334.0,52.0,987.4,13.8,0.0,0.0,0
2020-11-14,18.7,26.6,11.5,7.0,59.0,985.1,11.7,0.0,0.0,0
2020-11-15,19.3,26.2,15.2,109.0,67.0,984.9,26.1,9.6,9.6,1
2020-11-16,17.8,22.8,14.4,78.0,73.0,987.4,20.0,0.5,0.5,1
2020-11-17,17.4,23.7,12.6,310.0,72.0,985.2,16.4,0.0,0.0,0
2020-11-18,15.9,22.6,11.0,310.0,68.0,983.6,13.8,0.0,0.0,0
2020-11-19,15.0,21.9,9.1,332.0,62.0,984.3,12.9,0.0,0.0,0
2020-11-20,15.8,22.6,10.5,321.0,55.0,985.6,22.2,0.0,0.0,0
2020-11-21,14.7,21.5,9.8,314.0,52.0,985.7,23.4,0.0,0.0,0
2020-11-22,14.5,21.6,8.9,315.0,56.0,986.2,17.1,0.0,0.0,0
2020-11-23,14.3,21.2,8.8,346.0,63.0,986.6,12.0,0.0,0.0,0
2020-11-24,15.0,21.2,9.6,57.0,75.0,986.4,8.4,0.0,0.0,0
2020-11-25,14.2,17.5,11.3,67.0,83.0,987.4,14.1,2.2,2.2,1
2020-11-26,15.6,21.6,12.2,345.0,75.0,989.8,20.5,2.9,2.9,1
2020-11-27,16.4,23.3,11.8,317.0,67.0,990.6,21.7,0.0,0.0,0
2020-11-28,15.0,22.4,10.4,302.0,68.0,988.9,18.1,0.0,0.0,0
2020-11-29,14.1,21.3,8.6,305.0,70.0,987.6,11.2,0.0,0.0,0
2020-11-30,14.3,22.1,8.1,316.0,76.0,986.8,13.2,0.0,0.0,0
2020-12-01,15.4,23.4,9.3,320.0,75.0,987.0,13.8,0.0,0.0,0
2020-12-02,16.4,24.1,10.1,309.0,75.0,985.0,17.2,0.0,0.0,0
2020-12-03,16.1,23.1,9.9,47.0,77.0,984.1,11.3,0.0,0.0,0
2020-12-04,16.2,23.2,10.2,110.0,80.0,983.0,14.2,0.0,0.0,0
2020-12-05,17.5,24.2,12.7,113.0,73.0,983.5,22.0,0.0,0.0,0
2020-12-06,17.9,24.6,13.3,85.0,75.0,986.0,14.3,0.0,0.0,0
2020-12-07,17.5,24.4,12.9,313.0,75.0,986.8,17.5,0.0,0.0,0
2020-12-08,16.5,24.0,10.8,331.0,76.0,987.0,11.6,0.0,0.0,0
2020-12-09,16.5,23.1,10.3,322.0,73.0,985.4,15.9,0.0,0.0,0
2020-12-10,17.5,24.2,12.6,326.0,70.0,985.2,18.2,0.0,0.0,0
2020-12-11,17.0,24.0,10.9,89.0,77.0,984.5,12.6,0.0,0.0,0
2020-12-12,16.7,21.2,13.1,111.0,81.0,985.5,18.3,9.8,9.8,1
2020-12-13,13.1,18.9,8.8,312.0,78.0,985.5,18.0,0.0,0.0,0
2020-12-14,11.2,17.3,7.2,316.0,81.0,986.4,17.9,0.0,0.0,0
2020-12-15,9.9,17.1,4.7,326.0,79.0,988.5,16.1,0.0,0.0,0
2020-12-16,10.3,16.9,6.7,320.0,79.0,990.7,20.9,0.0,0.0,0
2020-12-17,9.2,15.9,4.8,308.0,76.0,989.5,22.4,0.0,0.0,0
2020-12-18,9.2,16.2,4.3,308.0,71.0,987.7,21.7,0.0,0.0,0
2020-12-19,10.4,17.5,5.2,312.0,70.0,988.2,21.2,0.0,0.0,0
2020-12-20,12.3,19.0,6.9,310.0,68.0,988.6,22.8,0.0,0.0,0
2020-12-21,12.4,19.4,7.1,314.0,74.0,986.8,17.0,0.0,0.0,0
2020-12-22,12.0,19.5,5.2,325.0,79.0,985.6,13.5,0.0,0.0,0
2020-12-23,11.3,19.1,4.8,331.0,81.0,984.8,13.9,0.0,0.0,0
2020-12-24,11.5,19.1,5.8,336.0,81.0,985.2,14.0,0.0,0.0,0
2020-12-25,11.3,19.0,5.0,326.0,78.0,986.3,16.1,0.0,0.0,0
2020-12-26,10.2,17.9,5.7,331.0,86.0,985.4,14.8,0.0,0.0,0
2020-12-27,10.5,17.5,5.2,127.0,85.0,982.9,20.4,2.3,2.3,1
2020-12-28,9.3,16.0,4.1,6.0,70.0,986.4,13.1,0.0,0.0,0
2020-12-29,8.5,14.9,3.7,323.0,77.0,987.4,19.9,0.0,0.0,0
2020-12-30,8.3,15.4,4.1,318.0,86.0,988.5,15.5,0.0,0.0,0
2020-12-31,8.2,15.9,2.7,309.0,86.0,987.5,14.4,0.0,0.0,0
2021-01-01,8.0,14.6,3.0,82.0,89.0,987.3,10.2,0.0,0.0,0
2021-01-02,11.2,15.8,6.3,94.0,84.0,986.3,14.4,3.0,3.0,1
2021-01-03,14.9,19.2,11.9,118.0,82.0,984.4,24.7,4.3,4.3,1
2021-01-04,16.0,19.2,13.6,110.0,89.0,986.3,21.9,3.8,3.8,1
2021-01-05,15.7,16.9,14.1,108.0,84.0,985.6,28.4,14.9,14.9,1
2021-01-06,15.5,19.0,12.5,99.0,90.0,985.7,19.0,22.3,22.3,1
2021-01-07,13.8,18.0,10.8,323.0,92.0,984.8,15.1,0.0,0.0,0
2021-01-08,12.1,16.9,9.4,332.0,85.0,984.6,11.2,0.0,0.0,0
2021-01-09,12.5,18.3,8.6,325.0,83.0,985.9,18.7,0.0,0.0,0
2021-01-10,10.0,15.5,6.7,315.0,88.0,985.8,20.4,0.0,0.0,0
2021-01-11,9.6,15.9,5.7,310.0,85.0,985.8,18.9,0.0,0.0,0
2021-01-12,9.2,15.2,5.8,309.0,91.0,986.0,19.0,0.0,0.0,0
2021-01-13,8.8,16.2,5.1,308.0,90.0,984.9,18.7,0.0,0.0,0
2021-01-14,8.4,14.1,3.8,57.0,94.0,985.8,11.7,0.0,0.0,0
2021-01-15,9.8,16.4,5.7,355.0,89.0,984.3,10.0,0.0,0.0,0
2021-01-16,8.3,13.1,5.1,313.0,96.0,983.1,13.9,0.0,0.0,0
2021-01-17,10.7,15.8,5.6,123.0,89.0,985.1,21.0,0.0,0.0,0
2021-01-18,13.2,18.7,9.1,98.0,87.0,986.5,16.6,0.0,0.0,0
2021-01-19,13.7,19.9,9.4,310.0,84.0,983.7,18.0,0.0,0.0,0
2021-01-20,12.9,18.5,9.2,305.0,86.0,983.9,21.8,0.0,0.0,0
2021-01-21,11.6,17.6,6.8,303.0,85.0,982.6,21.0,0.0,0.0,0
2021-01-22,11.0,17.4,5.2,110.0,86.0,983.9,18.9,0.0,0.0,0
2021-01-23,13.5,18.6,9.6,131.0,84.0,982.4,28.0,1.1,1.1,1
2021-01-24,11.4,15.8,7.2,314.0,89.0,985.8,15.3,0.3,0.3,1
2021-01-25,10.9,17.6,6.6,305.0,84.0,987.1,15.2,0.0,0.0,0
2021-01-26,10.3,17.4,4.6,311.0,83.0,986.8,16.3,0.0,0.0,0
2021-01-27,10.6,17.5,6.4,313.0,81.0,986.6,18.4,0.0,0.0,0
2021-01-28,10.0,17.1,4.7,325.0,83.0,987.4,12.7,0.0,0.0,0
2021-01-29,10.4,17.5,3.8,312.0,82.0,987.8,18.8,0.0,0.0,0
2021-01-30,10.8,17.4,6.0,309.0,79.0,986.2,19.3,0.0,0.0,0
2021-01-31,11.6,18.6,4.1,329.0,78.0,986.5,11.9,0.0,0.0,0
2021-02-01,12.1,19.5,5.4,341.0,80.0,988.6,14.0,0.0,0.0,0
2021-02-02,13.3,20.6,5.9,343.0,80.0,986.9,12.7,0.0,0.0,0
2021-02-03,14.6,20.6,10.2,80.0,79.0,986.4,23.5,1.5,1.5,1
2021-02-04,12.5,15.2,8.9,82.0,87.0,987.3,22.9,11.9,11.9,1
2021-02-05,11.5,18.0,5.7,356.0,83.0,987.7,12.9,0.0,0.0,0
2021-02-06,12.7,19.0,7.7,319.0,79.0,987.7,20.2,0.0,0.0,0
2021-02-07,13.2,20.0,8.9,316.0,81.0,987.2,19.5,0.0,0.0,0
2021-02-08,13.8,21.2,7.4,325.0,82.0,987.3,15.0,0.0,0.0,0
2021-02-09,15.9,22.6,10.4,311.0,79.0,984.2,15.3,0.0,0.0,0
2021-02-10,15.2,22.3,9.1,24.0,82.0,983.4,14.0,0.0,0.0,0
2021-02-11,15.1,22.5,9.1,330.0,85.0,983.8,13.8,0.0,0.0,0
2021-02-12,15.4,22.5,10.2,334.0,86.0,984.7,13.2,0.0,0.0,0
2021-02-13,15.3,22.0,10.2,340.0,88.0,984.8,12.7,0.0,0.0,0
2021-02-14,15.3,22.5,10.0,338.0,86.0,984.6,13.9,0.0,0.0,0
2021-02-15,14.8,22.2,9.4,339.0,86.0,983.1,12.3,0.0,0.0,0
2021-02-16,15.5,23.0,9.6,336.0,85.0,982.8,13.6,0.0,0.0,0
2021-02-17,15.5,23.2,10.1,331.0,86.0,984.3,13.9,0.0,0.0,0
2021-02-18,15.8,23.2,10.4,340.0,85.0,987.1,12.8,0.0,0.0,0
2021-02-19,16.5,23.6,10.8,329.0,83.0,989.4,13.9,0.0,0.0,0
2021-02-20,16.9,24.0,11.1,318.0,79.0,988.8,16.0,0.0,0.0,0
2021-02-21,17.8,24.4,13.1,308.0,78.0,987.1,20.1,0.0,0.0,0
2021-02-22,18.7,25.8,13.1,316.0,77.0,985.2,18.6,0.0,0.0,0
2021-02-23,19.5,26.5,13.1,327.0,72.0,982.9,13.6,0.0,0.0,0
2021-02-24,19.4,27.7,12.1,338.0,71.0,981.5,14.0,0.0,0.0,0
2021-02-25,20.4,28.5,12.6,318.0,65.0,980.3,16.8,0.0,0.0,0
2021-02-26,21.9,28.4,14.6,308.0,64.0,978.0,14.2,0.0,0.0,0
2021-02-27,21.5,27.8,16.0,145.0,58.0,977.5,23.0,0.0,0.0,0
2021-02-28,18.2,25.5,12.1,348.0,55.0,981.1,13.8,0.0,0.0,0
2021-03-01,18.0,25.1,11.1,323.0,59.0,984.3,22.1,0.0,0.0,0
2021-03-02,18.6,25.6,13.2,311.0,54.0,984.3,27.0,0.0,0.0,0
2021-03-03,19.4,27.5,12.9,320.0,53.0,982.5,20.4,0.0,0.0,0
2021-03-04,19.9,28.1,12.2,345.0,55.0,982.4,14.0,0.0,0.0,0
2021-03-05,20.6,28.2,14.2,320.0,54.0,982.1,24.7,0.0,0.0,0
2021-03-06,20.4,28.3,13.8,318.0,51.0,981.0,20.9,0.0,0.0,0
2021-03-07,23.1,29.8,17.1,84.0,44.0,980.2,27.3,0.0,0.0,0
2021-03-08,23.0,29.0,17.7,94.0,53.0,982.3,29.6,0.0,0.0,0
2021-03-09,23.3,30.0,17.8,79.0,55.0,983.0,15.0,0.0,0.0,0
2021-03-10,22.0,29.9,15.8,345.0,61.0,982.6,13.9,0.0,0.0,0
2021-03-11,22.0,30.3,14.1,68.0,58.0,983.5,13.5,0.0,0.0,0
2021-03-12,21.0,26.2,17.4,57.0,56.0,986.0,23.2,0.0,0.0,0
2021-03-13,21.1,29.3,13.5,328.0,53.0,986.3,18.1,0.0,0.0,0
2021-03-14,21.2,28.8,14.1,316.0,58.0,983.2,21.5,0.0,0.0,0
2021-03-15,22.4,30.3,16.2,316.0,56.0,982.3,22.2,0.0,0.0,0
2021-03-16,23.0,30.6,17.1,321.0,54.0,982.4,22.1,0.0,0.0,0
2021-03-17,23.4,31.0,17.1,319.0,49.0,981.3,21.0,0.0,0.0,0
2021-03-18,23.5,31.5,16.9,337.0,53.0,981.6,17.4,0.0,0.0,0
2021-03-19,24.1,32.0,16.6,332.0,48.0,981.1,20.2,0.0,0.0,0
2021-03-20,23.6,31.5,15.7,318.0,48.0,979.4,19.8,0.0,0.0,0
2021-03-21,23.0,31.8,15.9,345.0,57.0,979.2,18.4,0.2,0.2,1
2021-03-22,23.9,30.4,19.5,86.0,48.0,982.6,29.0,0.0,0.0,0
2021-03-23,22.4,30.2,18.5,96.0,55.0,983.9,26.5,0.6,0.6,1
2021-03-24,22.1,29.5,14.9,332.0,47.0,984.7,20.7,0.0,0.0,0
2021-03-25,21.7,29.1,15.2,313.0,49.0,983.8,26.3,0.0,0.0,0
2021-03-26,22.0,29.6,15.1,317.0,54.0,981.8,22.8,0.0,0.0,0
2021-03-27,23.8,32.0,15.9,327.0,51.0,980.0,18.1,0.0,0.0,0
2021-03-28,25.4,33.5,17.0,113.0,52.0,977.5,16.1,0.0,0.0,0
2021-03-29,27.2,34.5,22.5,135.0,45.0,975.1,26.6,0.0,0.0,0
2021-03-30,26.8,34.8,18.3,328.0,45.0,971.2,23.7,0.0,0.0,0
2021-03-31,24.8,31.5,18.0,309.0,25.0,972.7,31.2,0.0,0.0,0
2021-04-01,23.3,31.5,16.5,304.0,20.0,973.5,30.5,0.0,0.0,0
2021-04-02,21.8,30.5,13.1,311.0,20.0,976.6,21.0,0.0,0.0,0
2021-04-03,23.1,32.2,13.8,338.0,22.0,979.4,20.1,0.0,0.0,0
2021-04-04,26.0,34.7,16.8,338.0,23.0,980.1,24.0,0.0,0.0,0
2021-04-05,27.5,34.2,21.7,29.0,28.0,979.5,25.4,0.0,0.0,0
2021-04-06,26.7,34.6,19.8,48.0,32.0,978.2,25.1,0.0,0.0,0
2021-04-07,25.4,33.7,16.7,313.0,43.0,980.7,21.7,0.1,0.1,1
2021-04-08,25.3,32.3,18.0,320.0,30.0,979.9,24.9,0.0,0.0,0
2021-04-09,26.0,34.0,17.5,333.0,25.0,980.7,25.8,0.0,0.0,0
2021-04-10,27.4,35.1,20.1,336.0,20.0,981.9,24.0,0.0,0.0,0
2021-04-11,28.0,36.3,19.0,334.0,23.0,981.8,22.9,0.0,0.0,0
2021-04-12,28.2,36.2,20.0,342.0,24.0,982.6,22.5,0.0,0.0,0
2021-04-13,29.2,37.2,20.8,317.0,26.0,980.9,25.5,0.0,0.0,0
2021-04-14,29.9,36.9,22.3,331.0,25.0,979.5,28.1,0.0,0.0,0
2021-04-15,29.7,37.4,21.2,334.0,24.0,978.6,24.4,0.0,0.0,0
2021-04-16,28.8,38.3,22.3,212.0,31.0,977.8,28.1,0.4,0.4,1
2021-04-17,23.9,29.5,19.8,87.0,58.0,980.7,22.8,14.6,14.6,1
2021-04-18,25.8,33.8,18.5,4.0,43.0,982.3,21.0,0.0,0.0,0
2021-04-19,27.5,35.2,19.5,329.0,33.0,978.3,25.0,0.0,0.0,0
2021-04-20,24.2,31.2,19.6,33.0,42.0,977.9,26.6,1.0,1.0,1
2021-04-21,20.8,28.1,17.0,6.0,71.0,979.5,29.6,11.3,11.3,1
2021-04-22,22.7,28.8,17.4,92.0,58.0,981.8,30.9,0.3,0.3,1
2021-04-23,22.0,27.7,17.2,39.0,56.0,981.1,31.9,0.6,0.6,1
2021-04-24,23.1,31.2,15.2,337.0,48.0,981.2,20.0,0.0,0.0,0
2021-04-25,26.1,34.8,17.1,334.0,39.0,980.6,22.0,0.0,0.0,0
2021-04-26,28.0,36.8,17.5,349.0,38.0,978.5,20.3,0.0,0.0,0
2021-04-27,30.1,39.2,20.2,348.0,35.0,977.8,21.1,0.0,0.0,0
2021-04-28,31.0,40.8,21.1,348.0,30.0,978.4,21.2,0.0,0.0,0
2021-04-29,31.1,40.5,22.1,349.0,31.0,978.3,20.8,0.0,0.0,0
2021-04-30,30.5,38.8,22.3,345.0,32.0,978.0,20.8,0.0,0.0,0
2021-05-01,30.1,38.7,23.8,75.0,32.0,978.1,19.9,0.3,0.3,1
2021-05-02,31.2,39.2,23.3,134.0,30.0,978.1,19.7,0.0,0.0,0
2021-05-03,30.0,37.2,23.6,96.0,37.0,977.0,17.5,0.0,0.0,0
2021-05-04,30.2,38.5,24.3,94.0,41.0,976.1,21.1,0.1,0.1,1
2021-05-05,29.7,34.8,24.1,69.0,42.0,977.2,21.1,0.8,0.8,1
2021-05-06,28.5,38.0,22.3,104.0,50.0,978.6,21.3,2.4,2.4,1
2021-05-07,26.4,31.5,20.6,28.0,61.0,980.8,16.9,1.8,1.8,1
2021-05-08,28.4,36.2,20.4,23.0,46.0,979.1,18.6,0.0,0.0,0
2021-05-09,28.7,35.7,22.2,66.0,45.0,977.3,19.2,0.0,0.0,0
2021-05-10,28.9,36.0,22.8,106.0,46.0,975.4,22.1,0.2,0.2,1
2021-05-11,28.9,36.0,24.2,89.0,50.0,974.8,24.0,0.9,0.9,1
2021-05-12,27.2,32.8,22.8,99.0,56.0,973.2,19.1,7.0,7.0,1
2021-05-13,25.6,29.9,21.5,103.0,65.0,974.7,22.2,0.1,0.1,1
2021-05-14,26.5,33.8,19.5,31.0,56.0,975.0,19.1,0.1,0.1,1
2021-05-15,28.1,35.5,20.5,1.0,47.0,975.7,16.6,0.0,0.0,0
2021-05-16,29.7,37.3,21.5,358.0,40.0,977.2,18.0,0.0,0.0,0
2021-05-17,31.2,38.8,23.7,343.0,32.0,976.7,20.3,0.0,0.0,0
2021-05-18,29.2,34.7,23.1,176.0,42.0,976.2,21.8,0.0,0.0,0
2021-05-19,24.1,25.9,21.4,136.0,69.0,975.5,14.6,0.5,0.5,1
2021-05-20,27.2,34.6,20.1,351.0,63.0,973.0,24.4,0.2,0.2,1
2021-05-21,27.1,34.0,21.6,124.0,66.0,975.5,22.8,0.7,0.7,1
2021-05-22,29.2,36.2,22.4,21.0,53.0,975.3,17.5,0.0,0.0,0
2021-05-23,28.9,36.2,22.5,330.0,40.0,976.0,20.6,0.0,0.0,0
